p,d,q,P,D,Q,s,AIC,RMSE
2,2,5,2,2,1,12,188.84171264635887,2.2047032141775373
2,2,5,2,2,2,12,169.18950827745454,2.464686024042716
2,2,5,2,2,3,12,120.66272724244767,1.9654120915162376
2,2,5,3,0,0,12,226.7611378797409,1.873505147605315
2,2,5,3,0,1,12,227.48756569183365,1.816124371302802
2,2,5,3,0,2,12,96.9410012052879,4191615277642.8936
2,2,5,3,0,3,12,209.9605058080541,1.6515438700199665
2,2,5,3,1,0,12,177.9309534789666,1.8573207860083398
2,2,5,3,1,1,12,180.80255052620964,1.7721553880439695
2,2,5,3,1,2,12,2356.7189029404153,8048859907.571632
2,2,5,3,1,3,12,165.239722652907,1.5838623073890021
2,2,5,3,2,0,12,129.31695978247078,2.5805576630410365
2,2,5,3,2,1,12,130.19682750457747,2.5944166974396667
2,2,5,3,2,2,12,136.43037935206468,2.107654088519189
2,2,5,3,2,3,12,125.50429406410132,1.9320354306907188
2,3,0,0,0,0,12,471.06780025959364,176.1737698246502
2,3,0,0,0,1,12,398.3209719676367,157.2423425084817
2,3,0,0,0,2,12,2396.5962209043414,857374.7014440676
2,3,0,0,0,3,12,285.9358708848938,120.8339806821974
2,3,0,0,1,0,12,391.14162229883476,62.41633096319107
2,3,0,0,1,1,12,317.574414304701,30.67533090483558
2,3,0,0,1,2,12,2063.1340746872565,1623.7587544543144
2,3,0,0,1,3,12,211.17981834153844,35.03324274664591
2,3,0,0,2,0,12,399.3302193240225,134.04447009965062
2,3,0,0,2,1,12,301.87785448903304,58.904866511358975
2,3,0,0,2,2,12,224.9739708087767,26.335939835718754
2,3,0,0,2,3,12,165.06080430627497,46.39434589696534
2,3,0,1,0,0,12,380.1532116449788,104.10157074314586
2,3,0,1,0,1,12,373.4028877333139,60.17850687077208
2,3,0,1,0,2,12,2371.7874939982976,313653.9371321321
2,3,0,1,0,3,12,275.92607386822937,41.349827155888015
2,3,0,1,1,0,12,322.9620012732373,36.423869625098185
2,3,0,1,1,1,12,314.383178806842,27.5129073431403
2,3,0,1,1,2,12,2183.7496092927536,207.48234290495387
2,3,0,1,1,3,12,213.1278564218955,33.744025326025955
2,3,0,1,2,0,12,312.2671937577746,80.54690962867049
2,3,0,1,2,1,12,295.4604317795143,35.976449565172466
2,3,0,1,2,2,12,236.48773547576783,36.37985078537336
2,3,0,1,2,3,12,166.13252161609847,47.26081916665986
2,3,0,2,0,0,12,321.1296931543277,67.24652386641829
2,3,0,2,0,1,12,318.8387829163351,43.651458626072866
2,3,0,2,0,2,12,2217.7329755697647,208714.59920959495
2,3,0,2,0,3,12,276.7038634613929,40.73325881655438
2,3,0,2,1,0,12,262.1177929138023,32.1640516843909
2,3,0,2,1,1,12,264.10130221968285,32.66045279156519
2,3,0,2,1,2,12,2469.9502590670763,223.24387172546963
2,3,0,2,1,3,12,209.68572296484726,41.845760442028606
2,3,0,2,2,0,12,227.12476617285776,64.6471111280221
2,3,0,2,2,1,12,226.9593015299078,33.07108441931656
2,3,0,2,2,2,12,234.02385796222345,36.25992253552848
2,3,0,2,2,3,12,166.81171591495865,59.59021381381096
2,3,0,3,0,0,12,263.4385961614087,46.48147440921176
2,3,0,3,0,1,12,265.403501628099,47.18996171802196
2,3,0,3,0,2,12,1257.0172667800484,159.62248761034562
2,3,0,3,0,3,12,263.3138322967445,40.93325711832569
2,3,0,3,1,0,12,208.33117430876814,32.9674104326703
2,3,0,3,1,1,12,207.05719430994927,41.62977547657894
2,3,0,3,1,2,12,1546.8128891435574,1194.1553923359925
2,3,0,3,1,3,12,208.15813700122976,42.145474891867224
2,3,0,3,2,0,12,157.24959221107795,32.96661904263537
2,3,0,3,2,1,12,159.24773172368035,32.30327561913357
2,3,0,3,2,2,12,160.90932857870305,34.630786120978485
2,3,0,3,2,3,12,162.79002174831365,28.16713265242829
2,3,1,0,0,0,12,472.0628481311333,188.5342136937154
2,3,1,0,0,1,12,396.43851453467096,162.62733895276426
2,3,1,0,0,2,12,2268.343921761725,1261492.6980676674
2,3,1,0,0,3,12,281.93945033088175,82.31645791960952
2,3,1,0,1,0,12,340.7804668906295,3.270813126251781
2,3,1,0,1,1,12,277.87365803286883,3.255938673716564
2,3,1,0,1,2,12,2117.0006026169376,6424.846785114148
2,3,1,0,1,3,12,190.15192913392875,2.603114540382363
2,3,1,0,2,0,12,357.84122517874727,15.567400447694673
2,3,1,0,2,1,12,260.8035334263641,8.63382075573876
2,3,1,0,2,2,12,193.33607659572274,7.578064253070794
2,3,1,0,2,3,12,145.47607402460238,10.335539661965475
2,3,1,1,0,0,12,341.15152685100276,4.457781501791388
2,3,1,1,0,1,12,332.0350865629357,2.6213598349113125
2,3,1,1,0,2,12,2167.6061143524325,101345.3688022233
2,3,1,1,0,3,12,244.65752003211654,1.6934034363562631
2,3,1,1,1,0,12,282.40223655201095,1.7400394121663332
2,3,1,1,1,1,12,282.14276411652475,3.5347449676346008
2,3,1,1,1,2,12,2219.2669663475544,36.098513200128544
2,3,1,1,1,3,12,190.95819525006831,5.272156355305024
2,3,1,1,2,0,12,275.689182088973,5.877009494091815
2,3,1,1,2,1,12,260.1867008611545,5.439621325610766
2,3,1,1,2,2,12,202.06031725376505,5.7433505930306445
2,3,1,1,2,3,12,144.66132369234182,8.08512955942931
2,3,1,2,0,0,12,284.12550533833405,1.5556024498411978
2,3,1,2,0,1,12,284.32374781743385,2.624868019414923
2,3,1,2,0,2,12,2355.0132110844697,293877.63694776176
2,3,1,2,0,3,12,244.42971755106984,3.4180969495032225
2,3,1,2,1,0,12,237.90869529340713,2.25995278948648
2,3,1,2,1,1,12,238.27186364636228,1.6443908245780086
2,3,1,2,1,2,12,2219.5987143783245,37.09572362524444
2,3,1,2,1,3,12,187.95462598546814,1.4412399915765792
2,3,1,2,2,0,12,201.37101070377446,12.01263115159892
2,3,1,2,2,1,12,199.3637263302488,11.227038026837866
2,3,1,2,2,2,12,203.72242313994872,5.780993519191065
2,3,1,2,2,3,12,146.4868754995122,11.720123628715205
2,3,1,3,0,0,12,239.5222025408338,1.8356491024683415
2,3,1,3,0,1,12,240.41352755982314,1.8224405794044265
2,3,1,3,0,2,12,1813.6901515281616,133704.5149033877
2,3,1,3,0,3,12,240.6589105432393,1.6674563958934645
2,3,1,3,1,0,12,189.92950743587298,1.7644059882038876
2,3,1,3,1,1,12,191.74307162740334,1.5660767474977921
2,3,1,3,1,2,12,1155.7228793026236,899.8183526060827
2,3,1,3,1,3,12,192.5314083472943,6.54349803349002
2,3,1,3,2,0,12,144.12519011837605,12.247553254769288
2,3,1,3,2,1,12,145.56424060462567,11.61190659803396
2,3,1,3,2,2,12,147.22347936181023,11.553641892484924
2,3,1,3,2,3,12,149.09385413470696,13.030691653979849
2,3,2,0,0,0,12,469.296202311888,210.61129569441724
2,3,2,0,0,1,12,393.93986771106034,158.73776941623404
2,3,2,0,0,2,12,2135.342115183507,407191.6385708053
2,3,2,0,0,3,12,269.438166519178,15.980735684178521
2,3,2,0,1,0,12,314.7752316476224,1.145625477636282
2,3,2,0,1,1,12,259.63163043638554,1.994376891272376
2,3,2,0,1,2,12,2215.3767911585614,166627.17878747778
2,3,2,0,1,3,12,177.90520437059928,1.62846596774799
2,3,2,0,2,0,12,327.15015144769086,2.1657111327871887
2,3,2,0,2,1,12,232.91411904156112,1.1945322975303179
2,3,2,0,2,2,12,173.2486395168375,1.3754237868967896
2,3,2,0,2,3,12,126.18660134969328,1.1353200287927439
2,3,2,1,0,0,12,321.11853079001065,1.155914107164875
2,3,2,1,0,1,12,313.9680625244648,1.4653735446363871
2,3,2,1,0,2,12,2363.2675329508265,235686.19402939608
2,3,2,1,0,3,12,230.73753560728628,1.6887029869799624
2,3,2,1,1,0,12,269.0663390049125,1.4405591356967877
2,3,2,1,1,1,12,265.15858471947377,1.6854042550362356
2,3,2,1,1,2,12,2337.916294611231,218131.2432052846
2,3,2,1,1,3,12,179.63361427808655,1.7216736951210296
2,3,2,1,2,0,12,260.17591148551594,2.4970323963223993
2,3,2,1,2,1,12,235.22715050159138,1.0091313048257629
2,3,2,1,2,2,12,179.14079627021908,1.2102356329780206
2,3,2,1,2,3,12,124.05586932393356,1.4350991570227782
2,3,2,2,0,0,12,272.42275148762855,1.5192566243782273
2,3,2,2,0,1,12,271.5650949992521,1.5480271172826625
2,3,2,2,0,2,12,2231.2298832589718,235545.7725208426
2,3,2,2,0,3,12,231.8443120350218,1.7959308310436828
2,3,2,2,1,0,12,232.57341734531335,1.8047027637368132
2,3,2,2,1,1,12,232.29838227791214,1.620010352352476
2,3,2,2,1,2,12,2136.1452254350993,217499.2568887365
2,3,2,2,1,3,12,176.52242841328723,1.1692521931679056
2,3,2,2,2,0,12,192.99156341866546,1.1445482809280263
2,3,2,2,2,1,12,188.4339370213105,1.7770876230839783
2,3,2,2,2,2,12,183.04457949064772,0.9686581917203694
2,3,2,2,2,3,12,131.19198424506078,2.602139925216573
2,3,2,3,0,0,12,234.6080648839744,2.1735902742135322
2,3,2,3,0,1,12,235.18799044381868,1.7733385189767967
2,3,2,3,0,2,12,1907.9204134185998,262045.5325705159
2,3,2,3,0,3,12,230.35378357220605,1.4090005371027623
2,3,2,3,1,0,12,182.71492702457243,2.1204277950747117
2,3,2,3,1,1,12,186.33063090614493,2.177896276187786
2,3,2,3,1,2,12,1515.4870884885356,8370.835097368295
2,3,2,3,1,3,12,181.79813042714287,1.2544935391990184
2,3,2,3,2,0,12,138.56628191428723,2.9157105161870502
2,3,2,3,2,1,12,139.2481338052068,2.7891087600516515
2,3,2,3,2,2,12,138.988699551735,3.1151177060923754
2,3,2,3,2,3,12,133.75732933173535,2.5676792006772913
2,3,3,0,0,0,12,461.81523948174333,209.4183963902805
2,3,3,0,0,1,12,377.50668549811917,32.39173461197294
2,3,3,0,0,2,12,2298.4480223519504,889598.3428097334
2,3,3,0,0,3,12,265.33125654374953,20.199017005837803
2,3,3,0,1,0,12,312.10291845153876,1.124026938494628
2,3,3,0,1,1,12,257.44002435235166,1.398473068095521
2,3,3,0,1,2,12,2078.6008339044292,5648.868563802397
2,3,3,0,1,3,12,172.4227518862022,1.6396590935565314
2,3,3,0,2,0,12,321.8469464653065,2.2264335795141905
2,3,3,0,2,1,12,229.44040998093953,1.3526081998421957
2,3,3,0,2,2,12,171.91139329527076,1.4479821379050446
2,3,3,0,2,3,12,124.92240469329857,1.0861290234347631
2,3,3,1,0,0,12,321.88783459045897,1.0989522694434601
2,3,3,1,0,1,12,309.753608793943,1.990157859098234
2,3,3,1,0,2,12,2245.531855298942,351033.2484191098
2,3,3,1,0,3,12,224.7940111919817,1.9809361049024181
2,3,3,1,1,0,12,270.22968670943925,1.392077719601468
2,3,3,1,1,1,12,262.756918225651,1.5311566570694097
2,3,3,1,1,2,12,2190.7392049069613,52.4520302651945
2,3,3,1,1,3,12,171.6616359977217,1.9848303752148153
2,3,3,1,2,0,12,261.9842633394934,2.433339861039837
2,3,3,1,2,1,12,232.45667435386812,0.9841332994219787
2,3,3,1,2,2,12,175.4587465485194,1.3522656765274497
2,3,3,1,2,3,12,123.33659476186169,1.4389468964757215
2,3,3,2,0,0,12,272.89563769545623,1.4265336940672682
2,3,3,2,0,1,12,274.3451772238446,1.5829165311698958
2,3,3,2,0,2,12,1873.3359975308472,46394.96341400542
2,3,3,2,0,3,12,229.66407609399573,1.9445738083767539
2,3,3,2,1,0,12,233.48569913615339,1.665854949465979
2,3,3,2,1,1,12,232.91302008481395,1.469176033776248
2,3,3,2,1,2,12,2190.7553781585398,40.54686007423557
2,3,3,2,1,3,12,172.8031102766143,1.1474867860431792
2,3,3,2,2,0,12,194.2810556943088,1.6278291645668859
2,3,3,2,2,1,12,190.3011279272908,2.035913614112271
2,3,3,2,2,2,12,177.39132443934395,1.299486430634445
2,3,3,2,2,3,12,130.30137808042292,2.5079733394395056
2,3,3,3,0,0,12,230.98271168515973,1.8454371542587984
2,3,3,3,0,1,12,235.9837683387317,1.4934705974294635
2,3,3,3,0,2,12,1792.6855175018602,86473.49160113918
2,3,3,3,0,3,12,225.82616385703508,1.239952996680809
2,3,3,3,1,0,12,186.38663295986345,1.6054932339217118
2,3,3,3,1,1,12,186.1117910626172,1.3603937251974136
2,3,3,3,1,2,12,1457.4311873553763,1508.1851463204587
2,3,3,3,1,3,12,184.53030350927494,2.0995460777695065
2,3,3,3,2,0,12,138.8246725286213,3.174121645952731
2,3,3,3,2,1,12,139.26383126787812,2.9449123064475278
2,3,3,3,2,2,12,141.15007313928908,2.1151785336833684
2,3,3,3,2,3,12,133.05373777715488,2.4852434798409075
2,3,4,0,0,0,12,440.1405229278364,79.45822992940052
2,3,4,0,0,1,12,373.3054164529634,59.52411486916527
2,3,4,0,0,2,12,1664.216589612805,19953086071851.637
2,3,4,0,0,3,12,256.0390777654652,17.26385880377876
2,3,4,0,1,0,12,309.80813021785525,1.118618398217954
2,3,4,0,1,1,12,252.4530004986678,1.244310256692218
2,3,4,0,1,2,12,2235.535099381212,13415.980643189394
2,3,4,0,1,3,12,171.62945242421176,1.7154466056260675
2,3,4,0,2,0,12,322.7170336765083,2.4930108479990896
2,3,4,0,2,1,12,233.9578331108071,1.5417620239017775
2,3,4,0,2,2,12,169.16208041987898,1.4263262672511647
2,3,4,0,2,3,12,126.51644760013875,1.436381767772633
2,3,4,1,0,0,12,321.0203991112021,1.1238924452792654
2,3,4,1,0,1,12,307.9676992818589,1.4178613037316576
2,3,4,1,0,2,12,1687.4992694899047,5076038532349.087
2,3,4,1,0,3,12,225.69933117993472,2.2012331923145516
2,3,4,1,1,0,12,272.2700764812725,1.3891280105528205
2,3,4,1,1,1,12,261.2144443046003,1.570582489539277
2,3,4,1,1,2,12,2115.2719355908685,22167.89196932364
2,3,4,1,1,3,12,169.15287362659626,1.2404091104194839
2,3,4,1,2,0,12,262.0077465038065,1.839952916467622
2,3,4,1,2,1,12,226.2697313040056,1.374479591260087
2,3,4,1,2,2,12,175.4458438584404,1.4108191283829683
2,3,4,1,2,3,12,121.09038085373271,1.871895385167009
2,3,4,2,0,0,12,274.6060598774686,1.4514401104176688
2,3,4,2,0,1,12,276.0555392499166,1.6035876976036567
2,3,4,2,0,2,12,1626.667721864104,1570926509677.4575
2,3,4,2,0,3,12,227.37518967006415,2.1988466576572656
2,3,4,2,1,0,12,234.9104813800136,1.708952068520343
2,3,4,2,1,1,12,234.44100881814302,1.4279961156379959
2,3,4,2,1,2,12,2195.7728574947814,21907.555502677747
2,3,4,2,1,3,12,171.47292779944306,1.1793585780237796
2,3,4,2,2,0,12,196.0349622580006,1.2552599000481166
2,3,4,2,2,1,12,190.65772417654583,0.9821382464842425
2,3,4,2,2,2,12,179.69792786362186,2.242144863614318
2,3,4,2,2,3,12,127.69804401486743,1.158746288157457
2,3,4,3,0,0,12,237.89127806220628,1.7028143596507843
2,3,4,3,0,1,12,238.0913367745921,1.7098427833795644
2,3,4,3,0,2,12,1075.421144954738,1745004567688.252
2,3,4,3,0,3,12,222.91725114562428,1.2126099346659787
2,3,4,3,1,0,12,189.97749281169752,1.248737822649271
2,3,4,3,1,1,12,185.5536118935093,1.3911353987441901
2,3,4,3,1,2,12,1354.243013803038,298.8148536212344
2,3,4,3,1,3,12,181.33152642465728,2.2004633121174937
2,3,4,3,2,0,12,141.89570910655397,3.2920519875994283
2,3,4,3,2,1,12,140.54769349042002,6.043866765380619
2,3,4,3,2,2,12,143.3504776870088,2.5240193274824136
2,3,4,3,2,3,12,132.3593188002596,2.56779075294332
2,3,5,0,0,0,12,437.8527301341612,82.09524962376108
2,3,5,0,0,1,12,368.9749408852602,46.10773317353586
2,3,5,0,0,2,12,438.34732907327464,1649061034352136.8
2,3,5,0,0,3,12,254.00833746864802,2.4468132566017893
2,3,5,0,1,0,12,304.7087423761564,1.1696106363619885
2,3,5,0,1,1,12,254.14959766990313,1.3938213489920033
2,3,5,0,1,2,12,2566.8006599367427,46941277887.78212
2,3,5,0,1,3,12,172.15090401339708,3.227495394366108
2,3,5,0,2,0,12,307.65723343721373,1.9821453900264974
2,3,5,0,2,1,12,222.43002885250198,1.177664544647042
2,3,5,0,2,2,12,167.58221575859565,1.4334056983879242
2,3,5,0,2,3,12,119.72798034407647,1.2743074170489743
2,3,5,1,0,0,12,322.7521779245352,1.5528841357648009
2,3,5,1,0,1,12,304.1056410301546,1.4444623735048792
2,3,5,1,0,2,12,385.2106663803936,287748862593540.1
2,3,5,1,0,3,12,220.65711364886457,3.2478101110313498
2,3,5,1,1,0,12,274.1095109170118,1.3481534976518017
2,3,5,1,1,1,12,259.9939830480759,1.5036222912523056
2,3,5,1,1,2,12,2704.663283137498,557378517449.9438
2,3,5,1,1,3,12,166.30636059906314,2.9864558027067827
2,3,5,1,2,0,12,265.2793153398854,1.7272640295886978
2,3,5,1,2,1,12,224.56788783198022,0.9470327559503501
2,3,5,1,2,2,12,171.67730307066023,1.1631594306841604
2,3,5,1,2,3,12,118.78072359456569,1.8608693109102337
2,3,5,2,0,0,12,276.4152513858949,1.408588368987111
2,3,5,2,0,1,12,278.08910885069815,1.6043615812054624
2,3,5,2,0,2,12,460.8220536622082,2580132154609043.0
2,3,5,2,0,3,12,221.14191483679824,2.5552116005344403
2,3,5,2,1,0,12,236.86144053470653,1.6555636173339028
2,3,5,2,1,1,12,236.54666696190847,1.3826587063706706
2,3,5,2,1,2,12,2776.032191465377,99673690941.61986
2,3,5,2,1,3,12,168.35477858892594,2.92021967582165
2,3,5,2,2,0,12,197.8361569806464,1.2702332756093582
2,3,5,2,2,1,12,194.6894099124173,1.7044261928405606
2,3,5,2,2,2,12,180.8674029668302,0.9981381084053796
2,3,5,2,2,3,12,124.33897756596053,1.2189649359868466
2,3,5,3,0,0,12,234.7129408468705,1.8647196599178848
2,3,5,3,0,1,12,236.33582972857565,1.6718040534550782
2,3,5,3,0,2,12,26.0,28554482907125.758
2,3,5,3,0,3,12,220.63492052013422,1.8215516058699557
2,3,5,3,1,0,12,188.2324521379663,1.4090764251817771
2,3,5,3,1,1,12,187.07902935567557,1.3576816000677359
2,3,5,3,1,2,12,1920.9476413259372,22684833372.513306
2,3,5,3,1,3,12,173.3971979670016,1.1668142986759802
2,3,5,3,2,0,12,139.70569050294284,2.469239200426752
2,3,5,3,2,1,12,141.1115138405813,3.159515963880878
2,3,5,3,2,2,12,144.61731395925642,2.1433394012155045
2,3,5,3,2,3,12,129.90784614571623,1.3394635852436374
2,4,0,0,0,0,12,500.0317876640559,417.36410421890594
2,4,0,0,0,1,12,430.0650683157968,390.85709832460003
2,4,0,0,0,2,12,2120.6484569697486,259560.41371268206
2,4,0,0,0,3,12,314.03899962324226,455.11165299880867
2,4,0,0,1,0,12,456.42693257493823,236.8058386721862
2,4,0,0,1,1,12,372.4597111744339,157.1448436375115
2,4,0,0,1,2,12,1420.561342294711,319.02769708238844
2,4,0,0,1,3,12,241.64429449657896,243.17053600375397
2,4,0,0,2,0,12,450.3643684413758,568.5605512251527
2,4,0,0,2,1,12,347.71507612868834,162.60815527489703
2,4,0,0,2,2,12,260.9016008743172,18.69117890035568
2,4,0,0,2,3,12,186.11805145331653,154.08078561797828
2,4,0,1,0,0,12,425.18038718554214,365.7906783772811
2,4,0,1,0,1,12,426.1926153913735,386.4897582128404
2,4,0,1,0,2,12,2051.14318588968,767691.9418920645
2,4,0,1,0,3,12,315.9925869057287,448.1530448657068
2,4,0,1,1,0,12,378.0359689636183,133.77815837011005
2,4,0,1,1,1,12,366.0862076320361,131.66067305804384
2,4,0,1,1,2,12,1420.0026120761463,235.3427370168953
2,4,0,1,1,3,12,243.53354418455885,236.92424944602058
2,4,0,1,2,0,12,355.86546192857196,367.01124079222836
2,4,0,1,2,1,12,340.0953805354188,178.87552095686038
2,4,0,1,2,2,12,272.7907232278321,127.31293298404044
2,4,0,1,2,3,12,187.76659747960477,130.25616207107626
2,4,0,2,0,0,12,366.6780563376123,324.623262465373
2,4,0,2,0,1,12,368.6680345221918,319.8744511611679
2,4,0,2,0,2,12,1395.0627894430281,382.1565107918262
2,4,0,2,0,3,12,315.8209004357963,425.79288062489877
2,4,0,2,1,0,12,303.5359385492722,92.21286485946223
2,4,0,2,1,1,12,305.413455294579,101.22232654770036
2,4,0,2,1,2,12,1377.2023709109617,1413.3892365186675
2,4,0,2,1,3,12,238.58148795105043,234.69578125762874
2,4,0,2,2,0,12,260.5786534094019,59.70807010288566
2,4,0,2,2,1,12,267.4959685531765,102.9676141061273
2,4,0,2,2,2,12,262.0162559953551,80.18265312065331
2,4,0,2,2,3,12,188.9579040921287,123.8213972061584
2,4,0,3,0,0,12,301.20322843965954,255.92878034867246
2,4,0,3,0,1,12,303.1882118102154,258.9409019713153
2,4,0,3,0,2,12,1365.8541963317048,1667.358300950865
2,4,0,3,0,3,12,298.6487832665254,296.9486559870767
2,4,0,3,1,0,12,240.54773125634034,139.6558753397457
2,4,0,3,1,1,12,236.7579232950395,175.285567813118
2,4,0,3,1,2,12,1078.3302435336907,7298.935752142122
2,4,0,3,1,3,12,236.22843040137795,235.89186605409364
2,4,0,3,2,0,12,178.02937096137725,8.612787221426414
2,4,0,3,2,1,12,179.81468751048345,27.58565567610728
2,4,0,3,2,2,12,181.97785092919335,104.80609862185662
2,4,0,3,2,3,12,183.54099086590503,17.87677013256853
2,4,1,0,0,0,12,473.3406350085683,187.27241138960085
2,4,1,0,0,1,12,394.07877906971504,162.84462340259338
2,4,1,0,0,2,12,2011.04706786485,606170.1920183474
2,4,1,0,0,3,12,279.7981888758726,124.64285761479817
2,4,1,0,1,0,12,393.5433743140084,66.8469677025455
2,4,1,0,1,1,12,314.27149303580285,36.749101685551196
2,4,1,0,1,2,12,1476.473089279573,175.8431135163859
2,4,1,0,1,3,12,208.58044113840654,33.186900327132854
2,4,1,0,2,0,12,400.68495410728883,137.60285115494852
2,4,1,0,2,1,12,295.2198329481949,64.85528399928339
2,4,1,0,2,2,12,221.68709317132237,29.4139503714665
2,4,1,0,2,3,12,161.00648385349754,64.78622800303263
2,4,1,1,0,0,12,382.6708705329552,112.5822577029053
2,4,1,1,0,1,12,377.28295709931194,70.97289477804345
2,4,1,1,0,2,12,1688.6817248704624,6156.179019946371
2,4,1,1,0,3,12,270.81594011701713,49.08736204563827
2,4,1,1,1,0,12,325.30895673990415,37.469624116997835
2,4,1,1,1,1,12,315.1801825268,29.63886545808796
2,4,1,1,1,2,12,1431.0633839263392,130.43141985693464
2,4,1,1,1,3,12,210.41353333511515,33.42044602243099
2,4,1,1,2,0,12,312.82751078828335,90.44227214703383
2,4,1,1,2,1,12,297.6947621328932,48.99495897514243
2,4,1,1,2,2,12,232.82646957926121,50.23431200776406
2,4,1,1,2,3,12,161.53744620391325,70.2604921837092
2,4,1,2,0,0,12,323.64179663765486,72.01648704097866
2,4,1,2,0,1,12,322.56372477221595,53.309304211876345
2,4,1,2,0,2,12,2108.209427762602,1453737.6043185599
2,4,1,2,0,3,12,272.0391164199434,45.38378958226352
2,4,1,2,1,0,12,264.20029057599334,38.50849377080478
2,4,1,2,1,1,12,266.14259773565107,39.37731106647613
2,4,1,2,1,2,12,1445.2013407128245,839.5121393292144
2,4,1,2,1,3,12,205.79705398652982,55.836045191982734
2,4,1,2,2,0,12,228.0957693566068,66.51900303287749
2,4,1,2,2,1,12,232.88767013570583,47.51418126197837
2,4,1,2,2,2,12,234.79721381063044,50.28167780722587
2,4,1,2,2,3,12,162.99980213082077,58.0081884952327
2,4,1,3,0,0,12,265.7176250032586,56.040417287729696
2,4,1,3,0,1,12,267.5816617973648,57.13234522083322
2,4,1,3,0,2,12,1734.737316523035,1374455.6049902022
2,4,1,3,0,3,12,265.65473741371716,54.186056988727685
2,4,1,3,1,0,12,209.33047158550687,37.90956911811359
2,4,1,3,1,1,12,209.0705976420735,48.32107900027938
2,4,1,3,1,2,12,1094.47712295513,3668.0763509796802
2,4,1,3,1,3,12,208.2469326688223,49.41118801231536
2,4,1,3,2,0,12,158.98966061589232,28.369158344244884
2,4,1,3,2,1,12,160.97201900726492,30.534913946185732
2,4,1,3,2,2,12,166.61830286442304,58.52071158457181
2,4,1,3,2,3,12,174.8621736770338,98.67430693018257
2,4,2,0,0,0,12,466.84108683224844,202.7732647556738
2,4,2,0,0,1,12,390.5293173159282,168.3702230640997
2,4,2,0,0,2,12,2225.2351285369036,416977.6096820631
2,4,2,0,0,3,12,274.1873265022167,99.00759353790068
2,4,2,0,1,0,12,341.7868625988669,4.076901479532029
2,4,2,0,1,1,12,275.50163994898446,3.5652292962348664
2,4,2,0,1,2,12,2036.4723244989596,119550383808.09183
2,4,2,0,1,3,12,185.62492423865484,5.008945158877215
2,4,2,0,2,0,12,355.9699109710585,18.62906275899342
2,4,2,0,2,1,12,253.86926015008964,8.581899397645689
2,4,2,0,2,2,12,187.89137164901064,6.52997578806294
2,4,2,0,2,3,12,138.10534046949,6.964679258763043
2,4,2,1,0,0,12,348.9207111247353,5.023509978448433
2,4,2,1,0,1,12,333.1165706313388,2.8887432514468747
2,4,2,1,0,2,12,1870.8448081567624,212857.78675801927
2,4,2,1,0,3,12,241.93856128060617,2.8764536885210585
2,4,2,1,1,0,12,289.46192671636777,2.658297910179511
2,4,2,1,1,1,12,279.7459813312744,6.145659300391231
2,4,2,1,1,2,12,1966.15790129226,223713673952.6126
2,4,2,1,1,3,12,186.54019833461012,8.155389376055087
2,4,2,1,2,0,12,280.90186712633505,7.41420035864001
2,4,2,1,2,1,12,255.7523602220365,8.615409341125593
2,4,2,1,2,2,12,189.9624485568709,6.469649036322705
2,4,2,1,2,3,12,137.01261808937738,7.8303094738699714
2,4,2,2,0,0,12,291.8028167611898,2.1664943074227976
2,4,2,2,0,1,12,291.8473150602881,4.16396379360495
2,4,2,2,0,2,12,2222.8674124903077,1887431.9398180654
2,4,2,2,0,3,12,243.4102539459583,8.175529506993765
2,4,2,2,1,0,12,243.9195743404097,3.150199299552629
2,4,2,2,1,1,12,244.36179170549448,1.4878315122171033
2,4,2,2,1,2,12,2089.3691267275763,162726533086.364
2,4,2,2,1,3,12,183.52339064530022,1.3003433400433888
2,4,2,2,2,0,12,206.66323362524872,15.42316424609625
2,4,2,2,2,1,12,202.162189411286,6.5340933934835705
2,4,2,2,2,2,12,199.65316265251624,7.823810929377592
2,4,2,2,2,3,12,140.8759912991897,33.499677412900574
2,4,2,3,0,0,12,246.94247062439587,2.163578803974131
2,4,2,3,0,1,12,247.724094850863,1.6715057330302632
2,4,2,3,0,2,12,1732.275740885535,1326896.7976444226
2,4,2,3,0,3,12,240.76161146496128,1.9869174610075901
2,4,2,3,1,0,12,191.02490783021338,1.9528325688798591
2,4,2,3,1,1,12,192.92875168905806,1.5278270803994205
2,4,2,3,1,2,12,1241.1787034632484,1600696471956.3818
2,4,2,3,1,3,12,187.68596042837112,4.022270354423873
2,4,2,3,2,0,12,149.3607695278233,19.43099892352502
2,4,2,3,2,1,12,150.3067314944531,16.727806110824783
2,4,2,3,2,2,12,145.98783030274916,21.65256383702593
2,4,2,3,2,3,12,144.05632101703827,12.938161917756554
2,4,3,0,0,0,12,460.7481181944705,215.10167937543642
2,4,3,0,0,1,12,388.9931578829054,168.35715770511075
2,4,3,0,0,2,12,1557.1645218683088,1776.4089480489465
2,4,3,0,0,3,12,267.67536099008225,18.653661445875084
2,4,3,0,1,0,12,320.1728879773829,2.0001603847882814
2,4,3,0,1,1,12,263.4413854296094,3.0171641602291355
2,4,3,0,1,2,12,92.52112521959648,1290530964607479.5
2,4,3,0,1,3,12,182.23921664941759,5.388993404735416
2,4,3,0,2,0,12,331.521428644762,2.0404022625266114
2,4,3,0,2,1,12,231.95578822318586,1.4647328569652014
2,4,3,0,2,2,12,175.27855731864707,1.1990296563786969
2,4,3,0,2,3,12,124.40042479394856,1.1152560124078925
